web-scraper-order,web-scraper-start-url,mom_value,mom_sign
"1701698397-8505","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","64.50%","changePercentage positive"
"1701698397-8506","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","6.70%","changePercentage positive"
"1701698397-8507","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","6.67%","changePercentage positive"
"1701698397-8508","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","8.75%","changePercentage positive"
"1701698397-8509","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","0.58%","changePercentage positive"
"1701698397-8510","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","8.30%","changePercentage positive"
"1701698397-8511","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","0.48%","changePercentage negative"
"1701698397-8512","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","9.97%","changePercentage positive"
"1701698397-8513","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","10.61%","changePercentage positive"
"1701698397-8514","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","2.21%","changePercentage positive"
"1701698397-8515","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","9.58%","changePercentage positive"
"1701698397-8516","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","5.90%","changePercentage positive"
"1701698397-8517","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","2.04%","changePercentage negative"
"1701698397-8518","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","0.36%","changePercentage negative"
"1701698397-8519","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","5.16%","changePercentage positive"
"1701698397-8520","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","4.82%","changePercentage negative"
"1701698397-8521","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","15.10%","changePercentage positive"
"1701698397-8522","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","7.12%","changePercentage negative"
"1701698397-8523","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","5.80%","changePercentage positive"
"1701698397-8524","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","3.49%","changePercentage positive"
"1701698397-8525","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","2.49%","changePercentage positive"
"1701698397-8526","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","19.86%","changePercentage positive"
"1701698397-8527","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","4.57%","changePercentage positive"
"1701698397-8528","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","17.53%","changePercentage positive"
"1701698397-8529","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","14.43%","changePercentage negative"
"1701698397-8530","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","25.12%","changePercentage positive"
"1701698397-8531","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","10.92%","changePercentage positive"
"1701698397-8532","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","5.99%","changePercentage positive"
"1701698397-8533","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","1.25%","changePercentage positive"
"1701698397-8534","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","1.95%","changePercentage negative"
"1701698397-8535","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","5.41%","changePercentage positive"
"1701698397-8536","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","25.21%","changePercentage positive"
"1701698397-8537","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","10.74%","changePercentage positive"
"1701698397-8538","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","3.52%","changePercentage negative"
"1701698397-8539","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","2.74%","changePercentage negative"
"1701698397-8540","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","6.57%","changePercentage negative"
"1701698397-8541","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","6.42%","changePercentage positive"
"1701698397-8542","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","17.02%","changePercentage positive"
"1701698397-8543","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","6.22%","changePercentage positive"
"1701698397-8544","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","9.06%","changePercentage positive"
"1701698397-8545","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","11.17%","changePercentage positive"
"1701698397-8546","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","0.02%","changePercentage negative"
"1701698397-8547","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","0.05%","changePercentage negative"
"1701698397-8548","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","9.11%","changePercentage positive"
"1701698397-8549","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","12.76%","changePercentage positive"
"1701698397-8550","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","0.64%","changePercentage negative"
"1701698397-8551","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","2.12%","changePercentage positive"
"1701698397-8552","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","10.05%","changePercentage positive"
"1701698397-8553","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","1.03%","changePercentage negative"
"1701698397-8554","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","1.24%","changePercentage positive"
"1701698397-8555","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","67.34%","changePercentage positive"
"1701698397-8556","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","5.70%","changePercentage negative"
"1701698397-8557","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","10.91%","changePercentage positive"
"1701698397-8558","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","3.15%","changePercentage negative"
"1701698397-8559","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","56.52%","changePercentage positive"
"1701698397-8560","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","15.79%","changePercentage positive"
"1701698397-8561","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","7.78%","changePercentage positive"
"1701698397-8562","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","6.99%","changePercentage negative"
"1701698397-8563","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","17.67%","changePercentage positive"
"1701698397-8564","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","12.99%","changePercentage positive"
"1701698397-8565","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","3.48%","changePercentage positive"
"1701698397-8566","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","8.94%","changePercentage positive"
"1701698397-8567","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","4.69%","changePercentage positive"
"1701698397-8568","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","7.84%","changePercentage negative"
"1701698397-8569","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","1.52%","changePercentage negative"
"1701698397-8570","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","3.77%","changePercentage positive"
"1701698397-8571","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","1.04%","changePercentage positive"
"1701698397-8572","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","5.81%","changePercentage positive"
"1701698397-8573","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","4.59%","changePercentage positive"
"1701698397-8574","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","7.39%","changePercentage negative"
"1701698397-8575","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","5.56%","changePercentage negative"
"1701698397-8576","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","18.47%","changePercentage positive"
"1701698397-8577","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","18.53%","changePercentage positive"
"1701698397-8578","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","2.02%","changePercentage negative"
"1701698397-8579","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","2.23%","changePercentage negative"
"1701698397-8580","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","3.54%","changePercentage positive"
"1701698397-8581","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","10.24%","changePercentage positive"
"1701698397-8582","https://pro.similarweb.com/?_gl=1*1hfww2o*_ga*MTg0Mzg4MjYxNy4xNzAxMTgyNTg5*_ga_V5DSP51YD0*MTcwMTY5NjY3MC42LjAuMTcwMTY5NjY3OS41MS4wLjA.#/digitalsuite/markets/webmarketanalysis/mapping/All/999/3m?webSource=Total","1.54%","changePercentage negative"
